source, target, weight; 
 4534, 3130, 0.438100
 4534, 3150, -0.568800
 4534, 3161, -0.645600
 4534, 3162, 0.530900
 4534, 3210, 0.119300
 4534, 3220, 0.178500
 4534, 3230, -0.749300
 4534, 3310, -0.602900
 4534, 3320, -0.097600
 4534, 3330, -0.418100
 4534, 3410, -0.358000
 4534, 3420, -0.666400
 4534, 3430, -0.327200
 4534, 3511, -0.699100
 4534, 3512, -0.403700
 4534, 3520, -0.131100
 4534, 3530, -0.543600
 4534, 3542, -0.280500
 4534, 3611, -0.028500
 4534, 3612, -0.132400
 4534, 3614, 0.442200
 4534, 3622, -0.367500
 4534, 3650, -0.659000
 4534, 3662, -0.658500
 4534, 3663, -0.210500
 4534, 3710, 0.121100
 4534, 3720, -0.280000
 4534, 4011, 0.016700
 4534, 4013, 0.187600
 4534, 4021, -0.718900
 4534, 4030, -0.638600
 4534, 4100, -0.438500
 4534, 4511, 0.263300
 4534, 4512, -0.633000
 4534, 4521, 0.639500
 4534, 4522, 0.523900
 4534, 4523, 0.562500
 4534, 4525, 0.526300
 4534, 4531, 0.740700
 4534, 4532, 0.535300
 4534, 4533, 0.583700
 4534, 4541, 0.184700
 4534, 4542, 0.619600
 4534, 4543, 0.405300
 4534, 4544, 0.297600
 4534, 4545, 0.150400
 4534, 4550, -0.762300
 4534, 5010, -0.381000
 4534, 5020, -0.488900
 4534, 5030, -0.592600
 4534, 5040, -0.722900
 4534, 5050, -0.429500
 4534, 5111, -0.705500
 4534, 5113, 0.237700
 4534, 5114, -0.287400
 4534, 5115, 0.266800
 4534, 5116, -0.793800
 4534, 5117, -0.799300
 4534, 5118, -0.574600
 4534, 5119, -0.291800
 4534, 5122, -0.422000
 4534, 5131, -0.565200
 4534, 5133, -0.673900
 4534, 5134, -0.480700
 4534, 5137, -0.352800
 4534, 5138, -0.648700
 4534, 5139, -0.535600
 4534, 5141, -0.690400
 4534, 5142, -0.830500
 4534, 5143, -0.177600
 4534, 5144, -0.769200
 4534, 5145, -0.750200
 4534, 5146, -0.658100
 4534, 5147, -0.365000
 4534, 5151, -0.804900
 4534, 5152, -0.064900
 4534, 5153, -0.264000
 4534, 5154, 0.157800
 4534, 5155, -0.759900
 4534, 5157, -0.556300
 4534, 5182, -0.755200
 4534, 5184, -0.879300
 4534, 5185, -0.395700
 4534, 5186, -0.640800
 4534, 5187, -0.039700
 4534, 5188, -0.381100
 4534, 5190, -0.369200
 4534, 5211, -0.599100
 4534, 5212, -0.649600
 4534, 5222, -0.581200
 4534, 5224, -0.521700
 4534, 5225, -0.544400
 4534, 5231, -0.750800
 4534, 5232, -0.418200
 4534, 5233, -0.553300
 4534, 5241, -0.693900
 4534, 5242, -0.536700
 4534, 5243, -0.531100
 4534, 5244, -0.174800
 4534, 5245, 0.089900
 4534, 5246, 0.379200
 4534, 5247, -0.789700
 4534, 5248, -0.606300
 4534, 5249, -0.220100
 4534, 5250, -0.770000
 4534, 5261, -0.762900
 4534, 5263, 0.079300
 4534, 5271, -0.628000
 4534, 5274, 0.012000
 4534, 5510, -0.745700
 4534, 5522, -0.303900
 4534, 5530, -0.529400
 4534, 5540, -0.646800
 4534, 5551, -0.587400
 4534, 6010, -0.733800
 4534, 6021, -0.585300
 4534, 6022, -0.470100
 4534, 6023, -0.264100
 4534, 6024, -0.303000
 4534, 6120, -0.731000
 4534, 6210, -0.710800
 4534, 6311, -0.316700
 4534, 6312, -0.918100
 4534, 6321, -0.387700
 4534, 6323, -0.732500
 4534, 6330, -0.671100
 4534, 6340, -0.290600
 4534, 6411, -0.100100
 4534, 6412, -0.324300
 4534, 6430, -0.069800
 4534, 6512, -0.632900
 4534, 6522, -0.701200
 4534, 6523, -0.570400
 4534, 6603, -0.695000
 4534, 6713, -0.770600
 4534, 6720, -0.674100
 4534, 7011, -0.576900
 4534, 7020, -0.082300
 4534, 7031, -0.074300
 4534, 7032, 0.026400
 4534, 7110, -0.620200
 4534, 7121, -0.751700
 4534, 7132, 0.042300
 4534, 7134, -0.218500
 4534, 7140, -0.854800
 4534, 7210, -0.573900
 4534, 7222, -0.540300
 4534, 7230, -0.690900
 4534, 7260, -0.554400
 4534, 7310, -0.853100
 4534, 7411, -0.761600
 4534, 7412, -0.766300
 4534, 7414, -0.484300
 4534, 7415, -0.490300
 4534, 7420, 0.246400
 4534, 7430, -0.323200
 4534, 7440, -0.422500
 4534, 7460, -0.160800
 4534, 7470, 0.031700
 4534, 7481, -0.394600
 4534, 7482, -0.394300
 4534, 7486, -0.084500
 4534, 7487, -0.038100
 4534, 7511, -0.494000
 4534, 7512, -0.797100
 4534, 7513, -0.624800
 4534, 7524, -0.803300
 4534, 7525, -0.711400
 4534, 8010, -0.889000
 4534, 8022, -0.593200
 4534, 8030, -0.845400
 4534, 8042, -0.479500
 4534, 8511, -0.743300
 4534, 8512, -0.889500
 4534, 8513, -0.427200
 4534, 8514, -0.784600
 4534, 8520, -0.679100
 4534, 8531, -0.710600
 4534, 8532, -0.694500
 4534, 9001, -0.465600
 4534, 9002, -0.167500
 4534, 9111, -0.659700
 4534, 9112, -0.758000
 4534, 9132, -0.318600
 4534, 9133, -0.477200
 4534, 9211, -0.833200
 4534, 9231, -0.387900
 4534, 9232, 0.082500
 4534, 9234, -0.671200
 4534, 9240, -0.703000
 4534, 9251, -0.659400
 4534, 9252, -0.705500
 4534, 9261, -0.436900
 4534, 9262, -0.470200
 4534, 9271, -0.792300
 4534, 9272, -0.664300
 4534, 9301, -0.183500
 4534, 9302, -0.582000
 4534, 9303, -0.641700
 4534, 9304, -0.410100
 4534, 9305, 0.054700
 4541, 111, -0.626400
 4541, 112, -0.163300
 4541, 113, -0.252900
 4541, 122, -0.762500
 4541, 123, -0.711800
 4541, 130, -0.254500
 4541, 141, 0.181800
 4541, 142, -0.673100
 4541, 201, -0.555400
 4541, 202, -0.741100
 4541, 502, -0.618300
 4541, 1030, -0.636300
 4541, 1120, -0.701300
 4541, 1411, -0.128800
 4541, 1412, 0.767500
 4541, 1413, -0.646700
 4541, 1421, -0.356400
 4541, 1430, 0.254400
 4541, 1440, -0.645200
 4541, 1450, -0.123500
 4541, 1511, 0.006900
 4541, 1512, -0.732900
 4541, 1513, -0.485500
 4541, 1532, -0.713200
 4541, 1533, -0.382000
 4541, 1551, -0.254700
 4541, 1552, -0.670600
 4541, 1561, -0.745300
 4541, 1571, -0.719100
 4541, 1572, -0.364100
 4541, 1581, -0.508900
 4541, 1582, -0.513600
 4541, 1586, -0.705500
 4541, 1588, -0.357100
 4541, 1589, -0.489900
 4541, 1596, -0.620300
 4541, 1597, -0.613600
 4541, 1598, -0.174400
 4541, 1730, -0.274300
 4541, 1740, -0.709300
 4541, 1752, -0.637200
 4541, 1754, -0.288200
 4541, 1760, -0.710200
 4541, 1822, -0.756200
 4541, 1823, -0.374700
 4541, 1930, -0.533300
 4541, 2010, 0.265700
 4541, 2020, -0.787900
 4541, 2030, 0.284000
 4541, 2040, -0.216200
 4541, 2051, -0.011700
 4541, 2112, -0.177100
 4541, 2121, -0.254800
 4541, 2125, -0.401500
 4541, 2222, -0.588500
 4541, 2223, -0.757900
 4541, 2224, -0.452900
 4541, 2411, -0.742300
 4541, 2413, -0.527100
 4541, 2415, -0.626200
 4541, 2416, -0.632200
 4541, 2430, 0.149400
 4541, 2441, -0.801300
 4541, 2442, -0.725700
 4541, 2451, -0.434300
 4541, 2452, -0.832400
 4541, 2466, -0.581900
 4541, 2470, -0.264000
 4541, 2511, -0.474800
 4541, 2512, -0.718900
 4541, 2513, -0.130400
 4541, 2521, -0.081100
 4541, 2522, -0.230700
 4541, 2523, 0.137500
 4541, 2524, -0.338500
 4541, 2611, -0.459500
 4541, 2612, -0.333200
 4541, 2613, -0.476300
 4541, 2614, -0.653100
 4541, 2615, -0.538500
 4541, 2621, -0.681800
 4541, 2622, -0.167300
 4541, 2624, -0.408400
 4541, 2626, -0.176100
 4541, 2640, -0.006100
 4541, 2651, -0.037000
 4541, 2652, -0.622400
 4541, 2653, -0.605300
 4541, 2661, 0.401300
 4541, 2662, -0.274400
 4541, 2663, -0.011100
 4541, 2664, 0.803000
 4541, 2665, -0.679500
 4541, 2666, -0.186200
 4541, 2670, 0.625200
 4541, 2682, -0.686100
 4541, 2710, -0.203400
 4541, 2722, -0.289600
 4541, 2733, -0.640700
 4541, 2734, -0.706200
 4541, 2741, -0.746500
 4541, 2742, -0.014400
 4541, 2745, -0.472900
 4541, 2751, -0.247000
 4541, 2752, -0.095200
 4541, 2753, -0.158000
 4541, 2754, -0.639500
 4541, 2811, -0.070700
 4541, 2812, -0.237400
 4541, 2821, -0.739100
 4541, 2822, -0.714400
 4541, 2830, -0.732100
 4541, 2840, -0.160100
 4541, 2851, 0.152200
 4541, 2852, 0.010800
 4541, 2861, -0.706100
 4541, 2862, -0.443100
 4541, 2863, -0.572800
 4541, 2872, -0.537500
 4541, 2873, -0.511200
 4541, 2874, -0.150600
 4541, 2875, -0.343400
 4541, 2911, -0.666400
 4541, 2912, -0.712600
 4541, 2913, -0.483700
 4541, 2914, -0.139900
 4541, 2921, -0.428300
 4541, 2922, -0.442000
 4541, 2923, -0.403100
 4541, 2924, -0.644800
 4541, 2932, -0.294300
 4541, 2942, -0.514100
 4541, 2943, -0.280900
 4541, 2951, -0.455700
 4541, 2952, -0.586700
 4541, 2955, -0.737200
 4541, 2956, -0.642500
 4541, 2960, -0.687000
 4541, 2971, -0.731200
 4541, 2972, -0.513400
 4541, 3002, -0.757900
 4541, 3110, -0.633700
 4541, 3120, -0.927300
 4541, 3130, -0.455500
 4541, 3140, -0.430900
 4541, 3150, -0.867500
 4541, 3161, -0.661700
 4541, 3162, -0.532900
 4541, 3210, -0.516200
 4541, 3230, -0.876000
 4541, 3310, -0.685600
 4541, 3320, -0.559700
 4541, 3330, -0.709800
 4541, 3350, -0.680200
 4541, 3410, -0.478300
 4541, 3420, -0.386500
 4541, 3430, -0.328500
 4541, 3511, -0.794500
 4541, 3512, -0.417500
 4541, 3530, -0.917800
 4541, 3542, -0.646500
 4541, 3550, -0.519700
 4541, 3611, -0.098700
 4541, 3612, -0.258700
 4541, 3613, -0.399300
 4541, 3614, -0.158800
 4541, 3615, -0.683800
 4541, 3622, -0.738200
 4541, 3630, -0.679700
 4541, 3663, -0.564600
 4541, 3710, -0.293600
 4541, 3720, -0.219700
 4541, 4011, -0.933200
 4541, 4013, -0.928000
 4541, 4030, -0.700300
 4541, 4100, -0.325500
 4541, 4511, 0.313900
 4541, 4512, -0.001200
 4541, 4521, 0.836600
 4541, 4522, 0.651400
 4541, 4523, 0.096900
 4541, 4524, -0.651300
 4541, 4525, 0.588600
 4541, 4531, -0.277100
 4541, 4532, 0.897800
 4541, 4533, 0.027600
 4541, 4534, 0.257600
 4541, 4542, 0.513800
 4541, 4543, 0.828100
 4541, 4544, 0.936200
 4541, 4545, 0.773300
 4541, 4550, -0.259800
 4541, 5010, -0.659700
 4541, 5020, -0.413100
 4541, 5030, -0.614600
 4541, 5040, -0.582700
 4541, 5050, -0.613600
 4541, 5111, -0.760100
 4541, 5113, 0.016000
 4541, 5114, -0.605500
 4541, 5115, -0.493200
 4541, 5116, -0.841500
 4541, 5117, -0.540400
 4541, 5118, -0.834500
 4541, 5119, -0.484600
 4541, 5121, -0.578700
 4541, 5122, -0.787900
 4541, 5123, -0.715900
 4541, 5131, -0.066600
 4541, 5132, -0.204200
 4541, 5133, -0.763700
 4541, 5134, -0.446400
 4541, 5137, -0.491800
 4541, 5138, -0.469100
 4541, 5139, -0.507200
 4541, 5142, -0.775300
 4541, 5143, -0.602500
 4541, 5144, -0.688300
 4541, 5145, -0.799300
 4541, 5146, -0.889600
 4541, 5147, -0.597100
 4541, 5151, -0.774600
 4541, 5152, -0.390400
 4541, 5153, 0.196300
 4541, 5154, -0.407400
 4541, 5155, -0.549900
 4541, 5157, -0.241200
 4541, 5184, -0.762100
 4541, 5187, -0.524500
 4541, 5188, -0.529800
 4541, 5190, -0.587600
 4541, 5211, -0.524400
 4541, 5212, -0.642400
 4541, 5222, -0.869700
 4541, 5223, -0.718400
 4541, 5224, -0.676800
 4541, 5225, -0.370500
 4541, 5227, -0.817400
 4541, 5231, -0.855500
 4541, 5232, -0.709900
 4541, 5233, -0.801700
 4541, 5242, -0.817600
 4541, 5243, -0.509500
 4541, 5244, -0.318600
 4541, 5245, -0.684700
 4541, 5246, 0.286500
 4541, 5247, -0.743600
 4541, 5248, -0.315500
 4541, 5249, -0.767100
 4541, 5250, -0.591900
 4541, 5261, -0.790900
 4541, 5263, -0.598700
 4541, 5272, -0.352100
 4541, 5510, -0.540600
 4541, 5522, -0.752600
 4541, 5523, -0.694100
 4541, 5530, -0.463600
 4541, 5540, -0.665400
 4541, 5552, -0.814400
 4541, 6021, -0.509800
 4541, 6022, -0.417800
 4541, 6023, -0.755900
 4541, 6024, -0.305700
 4541, 6030, -0.677500
 4541, 6210, -0.871900
 4541, 6311, -0.607500
 4541, 6312, -0.392200
 4541, 6321, -0.443900
 4541, 6322, -0.765800
 4541, 6323, -0.722400
 4541, 6330, -0.792200
 4541, 6340, -0.298700
 4541, 6411, -0.462700
 4541, 6412, -0.458000
 4541, 6430, -0.713400
 4541, 6512, -0.959000
 4541, 6601, -0.922700
 4541, 6603, -0.839600
 4541, 6720, -0.662500
 4541, 7011, 0.596900
 4541, 7012, -0.364700
 4541, 7020, 0.115400
 4541, 7031, -0.244900
 4541, 7032, -0.168000
 4541, 7110, -0.750900
 4541, 7121, -0.436500
 4541, 7122, -0.631400
 4541, 7132, -0.846100
 4541, 7134, -0.112700
 4541, 7140, -0.832800
 4541, 7222, -0.920600
 4541, 7230, -0.915000
 4541, 7260, -0.865300
 4541, 7310, -0.921400
 4541, 7411, -0.864800
 4541, 7412, -0.503500
 4541, 7413, -0.811700
 4541, 7414, -0.683700
 4541, 7415, -0.863800
 4541, 7420, -0.273100
 4541, 7430, -0.930100
 4541, 7440, -0.732900
 4541, 7460, -0.232500
 4541, 7470, 0.072400
 4541, 7481, -0.802900
 4541, 7482, -0.373200
 4541, 7485, -0.531500
 4541, 7486, -0.757700
 4541, 7487, -0.096300
 4541, 7511, -0.341200
 4541, 7512, -0.819900
 4541, 7513, -0.578800
 4541, 7514, -0.866200
 4541, 7525, -0.090800
 4541, 7530, -0.820800
 4541, 8010, -0.890300
 4541, 8021, -0.771400
 4541, 8022, -0.851800
 4541, 8030, -0.942800
 4541, 8041, -0.353600
 4541, 8042, -0.620800
 4541, 8511, -0.806000
 4541, 8512, -0.776700
 4541, 8513, -0.607300
 4541, 8514, -0.771800
 4541, 8531, -0.630600
 4541, 8532, -0.663300
 4541, 9001, -0.580600
 4541, 9002, -0.408700
 4541, 9120, -0.681700
 4541, 9131, -0.220400
 4541, 9133, -0.677200
 4541, 9211, -0.867900
 4541, 9231, 0.491600
 4541, 9232, -0.851000
 4541, 9234, -0.715100
 4541, 9261, -0.431000
 4541, 9262, -0.399300
 4541, 9271, -0.708500
 4541, 9272, -0.793300
 4541, 9301, -0.877000
 4541, 9302, -0.551000
 4541, 9303, -0.070400
 4541, 9304, -0.770100
 4541, 9305, -0.101100
 4542, 111, 0.053800
 4542, 112, -0.326900
 4542, 113, -0.524300
 4542, 121, -0.277000
 4542, 122, -0.512100
 4542, 123, -0.231700
 4542, 124, -0.373500
 4542, 130, -0.251200
 4542, 141, 0.059700
 4542, 142, -0.350900
 4542, 201, -0.174900
 4542, 202, 0.050200
 4542, 1020, -0.735000
 4542, 1411, -0.292200
 4542, 1412, -0.720100
 4542, 1421, -0.670400
 4542, 1430, 0.174600
 4542, 1450, -0.542900
 4542, 1511, -0.470100
 4542, 1512, -0.571700
 4542, 1513, -0.429500
 4542, 1520, 0.075700
 4542, 1532, -0.544400
 4542, 1533, -0.217300
 4542, 1551, -0.135800
 4542, 1552, -0.649900
 4542, 1561, -0.629800
 4542, 1562, -0.108400
 4542, 1571, -0.323700
 4542, 1572, -0.561500
 4542, 1581, -0.402000
 4542, 1582, -0.354300
 4542, 1584, -0.553900
 4542, 1585, -0.689900
 4542, 1586, -0.498900
 4542, 1587, -0.689500
 4542, 1588, -0.521700
 4542, 1589, -0.671800
 4542, 1593, -0.465800
 4542, 1596, -0.385400
 4542, 1598, -0.185100
 4542, 1600, -0.786900
 4542, 1711, -0.693000
 4542, 1721, -0.218400
 4542, 1725, -0.732400
 4542, 1730, -0.521100
 4542, 1740, 0.202200
 4542, 1751, -0.404300
 4542, 1752, -0.656000
 4542, 1753, -0.163100
 4542, 1754, -0.264800
 4542, 1810, -0.633000
 4542, 1822, -0.898700
 4542, 1823, -0.687200
 4542, 1830, -0.627200
 4542, 1920, -0.148700
 4542, 1930, -0.665900
 4542, 2010, 0.570200
 4542, 2020, 0.353800
 4542, 2030, 0.903000
 4542, 2040, 0.437800
 4542, 2051, 0.790000
 4542, 2052, -0.266500
 4542, 2111, -0.546800
 4542, 2112, -0.145400
 4542, 2121, -0.051100
 4542, 2122, -0.331700
 4542, 2123, -0.239800
 4542, 2124, -0.276000
 4542, 2125, -0.014300
 4542, 2211, -0.859100
 4542, 2212, -0.927900
 4542, 2213, -0.831100
 4542, 2214, -0.733500
 4542, 2215, -0.798800
 4542, 2221, -0.624100
 4542, 2222, -0.461600
 4542, 2223, -0.816700
 4542, 2224, -0.818300
 4542, 2231, -0.357700
 4542, 2233, -0.382600
 4542, 2320, -0.793200
 4542, 2330, -0.676300
 4542, 2411, -0.724000
 4542, 2413, -0.340600
 4542, 2414, -0.631100
 4542, 2415, -0.652400
 4542, 2416, -0.089100
 4542, 2420, -0.726900
 4542, 2430, -0.254000
 4542, 2441, -0.730400
 4542, 2442, -0.748300
 4542, 2451, -0.745300
 4542, 2452, -0.567600
 4542, 2461, -0.674400
 4542, 2462, -0.733100
 4542, 2466, -0.155900
 4542, 2470, -0.185500
 4542, 2511, -0.376000
 4542, 2512, -0.503800
 4542, 2513, -0.013900
 4542, 2521, 0.194800
 4542, 2522, -0.073700
 4542, 2523, 0.840900
 4542, 2524, 0.044300
 4542, 2611, -0.016000
 4542, 2612, 0.391600
 4542, 2613, -0.580000
 4542, 2614, -0.758700
 4542, 2615, -0.182600
 4542, 2621, -0.252200
 4542, 2622, -0.003200
 4542, 2624, -0.203100
 4542, 2626, -0.546800
 4542, 2630, -0.710900
 4542, 2640, -0.017900
 4542, 2651, -0.582600
 4542, 2661, 0.310400
 4542, 2662, -0.288100
 4542, 2663, -0.568600
 4542, 2665, -0.694200
 4542, 2666, -0.583700
 4542, 2670, 0.047600
 4542, 2681, -0.440800
 4542, 2682, -0.474300
 4542, 2710, -0.226900
 4542, 2722, -0.096400
 4542, 2731, -0.446600
 4542, 2732, -0.708600
 4542, 2734, -0.736400
 4542, 2741, -0.664100
 4542, 2742, 0.287200
 4542, 2745, -0.078600
 4542, 2751, -0.124400
 4542, 2752, -0.607400
 4542, 2753, -0.109700
 4542, 2811, 0.466300
 4542, 2812, 0.679600
 4542, 2821, -0.284900
 4542, 2822, -0.518000
 4542, 2830, -0.513900
 4542, 2840, -0.228800
 4542, 2851, -0.055900
 4542, 2852, 0.182600
 4542, 2862, -0.229500
 4542, 2863, 0.005600
 4542, 2871, -0.010200
 4542, 2872, -0.600300
 4542, 2873, -0.007800
 4542, 2874, -0.411000
 4542, 2875, 0.082200
 4542, 2911, -0.776300
 4542, 2912, -0.212600
 4542, 2913, -0.163800
 4542, 2914, -0.117000
 4542, 2921, -0.418000
 4542, 2922, -0.272300
 4542, 2923, -0.304400
 4542, 2924, -0.336700
 4542, 2932, -0.184000
 4542, 2941, -0.729100
 4542, 2942, -0.399300
 4542, 2943, -0.386900
 4542, 2951, -0.182000
 4542, 2952, -0.531600
 4542, 2953, -0.457600
 4542, 2955, -0.854900
 4542, 2956, -0.456100
 4542, 2960, -0.754900
 4542, 2971, -0.456300
 4542, 2972, -0.368900
 4542, 3001, -0.769500
 4542, 3002, -0.658100
 4542, 3110, -0.591100
 4542, 3120, -0.544200
 4542, 3130, -0.608300
 4542, 3140, -0.539300
 4542, 3150, -0.314500
 4542, 3161, -0.781100
 4542, 3162, -0.570900
 4542, 3210, -0.627500
 4542, 3220, -0.660400
 4542, 3230, -0.752200
 4542, 3310, -0.352500
 4542, 3320, -0.554500
 4542, 3330, -0.713300
 4542, 3340, -0.863500
 4542, 3350, -0.418600
 4542, 3410, -0.332900
 4542, 3420, 0.330200
 4542, 3430, -0.196400
 4542, 3511, 0.274700
 4542, 3512, 0.667200
 4542, 3520, -0.266900
 4542, 3530, -0.336800
 4542, 3541, -0.460900
 4542, 3542, -0.070800
 4542, 3543, -0.651600
 4542, 3550, -0.283900
 4542, 3611, 0.772000
 4542, 3612, 0.881400
 4542, 3613, 0.797200
 4542, 3614, 0.933900
 4542, 3615, -0.418300
 4542, 3622, -0.581600
 4542, 3630, 0.648100
 4542, 3640, -0.212500
 4542, 3650, 0.356100
 4542, 3662, -0.214000
 4542, 3663, 0.225500
 4542, 3710, -0.237300
 4542, 3720, -0.209600
 4542, 4011, -0.692900
 4542, 4013, -0.751600
 4542, 4021, -0.853400
 4542, 4100, -0.587700
 4542, 4511, 0.084800
 4542, 4512, -0.421900
 4542, 4521, 0.485700
 4542, 4522, 0.784000
 4542, 4523, -0.181400
 4542, 4525, 0.220500
 4542, 4531, 0.085800
 4542, 4532, 0.772100
 4542, 4533, 0.258600
 4542, 4534, 0.550600
 4542, 4541, 0.376500
 4542, 4543, 0.543700
 4542, 4544, 0.625300
 4542, 4545, 0.427200
 4542, 4550, -0.381900
 4542, 5010, -0.590500
 4542, 5020, -0.340000
 4542, 5030, -0.597100
 4542, 5040, -0.810600
 4542, 5050, -0.298200
 4542, 5111, -0.676300
 4542, 5112, -0.410700
 4542, 5113, 0.483600
 4542, 5114, -0.600300
 4542, 5115, 0.395100
 4542, 5116, -0.441300
 4542, 5117, -0.594000
 4542, 5118, -0.588900
 4542, 5119, -0.317700
 4542, 5121, -0.291200
 4542, 5122, -0.454100
 4542, 5123, -0.537900
 4542, 5131, -0.366300
 4542, 5132, -0.376300
 4542, 5133, -0.015000
 4542, 5134, -0.051400
 4542, 5135, -0.463300
 4542, 5136, -0.503300
 4542, 5137, -0.789500
 4542, 5138, -0.533100
 4542, 5139, -0.503300
 4542, 5141, -0.366600
 4542, 5142, -0.606700
 4542, 5143, -0.499400
 4542, 5144, -0.340200
 4542, 5145, -0.661900
 4542, 5146, -0.724400
 4542, 5147, -0.185900
 4542, 5151, -0.454300
 4542, 5152, -0.161900
 4542, 5153, 0.285300
 4542, 5154, 0.117700
 4542, 5155, -0.733000
 4542, 5156, -0.677400
 4542, 5157, -0.317600
 4542, 5181, -0.459500
 4542, 5182, -0.695000
 4542, 5184, -0.827200
 4542, 5185, 0.024200
 4542, 5186, -0.804000
 4542, 5187, -0.288800
 4542, 5188, -0.381600
 4542, 5190, -0.382100
 4542, 5211, -0.520400
 4542, 5212, -0.493800
 4542, 5221, -0.394500
 4542, 5222, -0.932000
 4542, 5223, -0.784000
 4542, 5224, -0.609700
 4542, 5225, -0.376200
 4542, 5227, -0.831700
 4542, 5231, -0.516100
 4542, 5232, -0.495300
 4542, 5233, -0.923400
 4542, 5241, -0.521100
 4542, 5242, -0.673200
 4542, 5243, -0.698200
 4542, 5244, 0.747300
 4542, 5245, -0.366100
 4542, 5246, 0.551100
 4542, 5247, -0.402800
 4542, 5248, -0.363900
 4542, 5249, -0.349900
 4542, 5250, 0.146800
 4542, 5261, -0.576400
 4542, 5262, -0.592200
 4542, 5263, 0.149700
 4542, 5272, -0.040200
 4542, 5274, 0.023100
 4542, 5510, -0.614000
 4542, 5521, -0.440800
 4542, 5522, 0.118500
 4542, 5523, -0.466600
 4542, 5530, -0.556600
 4542, 5540, -0.501500
 4542, 5551, -0.804400
 4542, 5552, -0.682200
 4542, 6010, -0.887200
 4542, 6021, -0.460100
 4542, 6022, -0.322100
 4542, 6023, -0.698500
 4542, 6024, -0.018200
 4542, 6110, -0.812700
 4542, 6120, -0.681000
 4542, 6230, -0.558800
 4542, 6311, 0.179700
 4542, 6312, -0.029800
 4542, 6322, -0.836000
 4542, 6323, -0.489400
 4542, 6330, -0.825600
 4542, 6340, 0.020600
 4542, 6411, -0.508200
 4542, 6412, -0.092900
 4542, 6430, -0.866000
 4542, 6512, -0.882600
 4542, 6603, -0.834800
 4542, 6713, -0.864900
 4542, 6720, -0.622100
 4542, 7011, -0.025100
 4542, 7012, -0.079200
 4542, 7020, -0.049000
 4542, 7031, -0.208200
 4542, 7032, -0.164700
 4542, 7110, -0.626100
 4542, 7121, -0.239800
 4542, 7122, -0.641500
 4542, 7132, -0.082900
 4542, 7134, -0.550300
 4542, 7140, -0.305900
 4542, 7210, -0.918500
 4542, 7222, -0.826600
 4542, 7230, -0.884300
 4542, 7250, -0.730600
 4542, 7260, -0.877400
 4542, 7310, -0.623800
 4542, 7320, -0.727700
 4542, 7411, -0.755300
 4542, 7412, -0.496200
 4542, 7413, -0.725400
 4542, 7414, -0.663000
 4542, 7415, -0.635700
 4542, 7420, -0.209800
 4542, 7430, -0.635100
 4542, 7440, -0.185900
 4542, 7460, -0.082000
 4542, 7470, -0.150900
 4542, 7482, -0.213900
 4542, 7485, -0.161400
 4542, 7486, -0.650100
 4542, 7487, 0.086100
 4542, 7511, -0.365900
 4542, 7512, -0.591900
 4542, 7513, -0.711800
 4542, 7514, -0.853000
 4542, 7522, -0.671400
 4542, 7523, -0.479700
 4542, 7524, -0.577700
 4542, 7525, 0.178000
 4542, 7530, -0.665600
 4542, 8010, -0.767200
 4542, 8021, -0.628400
 4542, 8022, -0.463400
 4542, 8030, -0.605900
 4542, 8041, -0.470100
 4542, 8042, -0.305400
 4542, 8511, -0.715300
 4542, 8512, -0.788700
 4542, 8513, -0.654600
 4542, 8514, -0.723800
 4542, 8520, -0.820400
 4542, 8531, -0.314100
 4542, 8532, -0.348100
 4542, 9001, -0.291800
 4542, 9002, -0.329000
 4542, 9003, -0.319400
 4542, 9111, -0.651300
 4542, 9112, -0.577800
 4542, 9131, -0.257600
 4542, 9132, -0.706500
 4542, 9133, -0.386300
 4542, 9211, -0.372000
 4542, 9213, -0.481400
 4542, 9220, -0.639600
 4542, 9231, 0.072000
 4542, 9232, -0.097500
 4542, 9233, -0.278000
 4542, 9234, -0.771500
 4542, 9251, -0.773300
 4542, 9252, -0.331600
 4542, 9253, -0.233800
 4542, 9261, -0.210700
 4542, 9262, -0.276800
 4542, 9271, -0.261400
 4542, 9272, -0.384900
 4542, 9301, -0.371000
 4542, 9302, -0.581100
 4542, 9303, 0.246300
 4542, 9304, -0.413400
 4542, 9305, -0.146200
 4543, 111, -0.238500
 4543, 112, -0.027800
 4543, 113, -0.226900
 4543, 121, -0.674900
 4543, 122, -0.777500
 4543, 123, -0.759600
 4543, 124, -0.381800
 4543, 125, -0.657100
 4543, 130, -0.249100
 4543, 141, 0.374700
 4543, 142, -0.735200
 4543, 201, -0.204100
 4543, 202, 0.134900
 4543, 1010, -0.526900
 4543, 1020, -0.765200
 4543, 1120, -0.524100
 4543, 1320, -0.615100
 4543, 1411, 0.657700
 4543, 1412, -0.657200
 4543, 1421, -0.356400
 4543, 1430, -0.427800
 4543, 1450, -0.476300
 4543, 1511, -0.175500
 4543, 1512, 0.111100
 4543, 1513, -0.197200
 4543, 1520, -0.127300
 4543, 1532, -0.525800
 4543, 1533, -0.327300
 4543, 1541, -0.713700
 4543, 1551, -0.217900
 4543, 1561, -0.302000
 4543, 1571, -0.810100
 4543, 1572, -0.736400
 4543, 1581, -0.149300
 4543, 1582, -0.501400
 4543, 1584, -0.202000
 4543, 1585, -0.725500
 4543, 1586, -0.450200
 4543, 1587, -0.628900
 4543, 1588, -0.756400
